Open,High,Low,Close,Volume,Close Return,Label
1009.0599980000001,1027.589966,1009.0599980000001,1026.130005,5885550000,0.018622760349339185,0
1026.589966,1035.819946,1022.4799800000001,1025.569946,6302450000,-0.0005457973134699312,1
1026.630005,1037.75,1026.209961,1028.0,5768740000,0.0023694668603324587,1
1027.349976,1032.469971,1021.570007,1028.119995,5080060000,0.00011672665369655277,1
1027.810059,1033.329956,1016.2000119999999,1030.97998,5785880000,0.0027817618701211355,0
1031.619995,1039.469971,1023.1300050000001,1028.930054,5785780000,-0.0019883276491946544,0
1025.209961,1025.209961,1014.6199949999999,1020.6199949999999,5004560000,-0.008076408078172448,0
1019.5200199999999,1028.449951,996.2800289999999,998.0399779999999,6862360000,-0.022123823862572833,0
996.070007,1000.340027,991.9699710000001,994.75,5842730000,-0.0032964390931441434,1
996.1199949999999,1003.429993,992.25,1003.23999,4624280000,0.008534797687861362,1
1003.840027,1016.4799800000001,1001.650024,1016.400024,4097370000,0.013117533323208086,1
1018.669983,1026.069946,1018.669983,1025.390015,5235160000,0.008844933872217187,1
1025.359985,1036.339966,1023.9699710000001,1033.369995,5202550000,0.007782385124942115,1
1032.98999,1044.140015,1028.040039,1044.140015,5191380000,0.01042223022935751,0
1043.920044,1048.180054,1038.400024,1042.72998,4922600000,-0.00135042712638489,1
1040.150024,1049.73999,1035.0,1049.339966,4979610000,0.006339115712391763,1
1049.030029,1056.040039,1043.420044,1052.630005,6185620000,0.003135341363715849,1
1053.98999,1068.76001,1052.869995,1068.76001,6793530000,0.015323527662504777,0
1067.869995,1074.77002,1061.199951,1065.48999,6668110000,-0.003059639179426199,1
1066.599976,1071.52002,1064.27002,1068.300049,5607970000,0.0026373396525292137,0
1067.140015,1067.280029,1057.459961,1064.660034,4615280000,-0.003407296483237343,1
1066.349976,1073.810059,1066.349976,1071.660034,5246600000,0.00657486876228508,0
1072.689941,1080.150024,1060.390015,1060.869995,5531930000,-0.010068527945122585,0
1062.560059,1066.290039,1045.849976,1050.780029,5505610000,-0.009511029671453786,0
1049.47998,1053.469971,1041.170044,1044.380005,4507090000,-0.006090736237241545,1
1045.380005,1065.130005,1045.380005,1062.97998,3726950000,0.017809585506187497,0
1063.689941,1069.619995,1057.829956,1060.609985,4949900000,-0.0022295763274864377,0
1061.02002,1063.400024,1046.469971,1057.079956,5998860000,-0.0033283007419546706,0
1054.910034,1054.910034,1029.449951,1029.849976,5791450000,-0.025759621914541397,0
1029.709961,1030.599976,1019.9500119999999,1025.209961,5583240000,-0.004505525181465853,1
1026.869995,1042.579956,1025.920044,1040.459961,4313310000,0.014875001785122244,1
1042.02002,1060.550049,1042.02002,1054.719971,5029840000,0.013705486548751367,1
1053.650024,1058.02002,1050.099976,1057.579956,4238220000,0.002711605998404032,1
1060.030029,1070.670044,1060.030029,1065.47998,4988400000,0.007469907079063365,1
1065.280029,1071.51001,1063.0,1071.48999,3763780000,0.005640659714694962,1
1071.630005,1079.459961,1071.630005,1076.189941,3710430000,0.004386369489088882,0
1074.959961,1075.300049,1066.709961,1073.189941,4320480000,-0.00278761200575095,1
1078.680054,1093.170044,1078.680054,1092.02002,5406420000,0.017545895913312348,1
1090.359985,1096.560059,1086.410034,1096.560059,5369780000,0.004157468651536211,0
1094.670044,1094.670044,1081.530029,1087.680054,4894740000,-0.008098056214174032,1
1088.219971,1100.170044,1086.47998,1097.910034,4619240000,0.009405320951118679,0
1098.640015,1098.640015,1086.160034,1091.060059,5396930000,-0.006239104104954429,0
1090.359985,1101.359985,1080.77002,1081.400024,5616290000,-0.008853806827878619,1
1080.959961,1095.209961,1074.310059,1092.910034,5192410000,0.010643619146063488,0
1095.619995,1095.829956,1075.48999,1079.599976,4767460000,-0.012178548632485131,0
1080.359985,1091.75,1065.22998,1066.949951,6363380000,-0.011717326121911564,0
1067.540039,1072.47998,1060.619995,1063.410034,5337380000,-0.003317791051662966,0
1061.51001,1063.26001,1042.189941,1042.630005,6600350000,-0.019540937489404997,1
1043.689941,1066.829956,1043.689941,1066.109985,5595040000,0.022519954238224837,0
1065.410034,1065.410034,1033.380005,1036.189941,6512420000,-0.028064687903659347,1
1036.180054,1052.180054,1029.380005,1042.880005,6202640000,0.006456407011192766,1
1040.920044,1046.359985,1033.939941,1045.410034,5487500000,0.0024260020212008016,1
1047.140015,1061.0,1045.150024,1046.5,5635510000,0.0010426205647076081,1
1047.300049,1066.650024,1047.300049,1066.630005,4848350000,0.019235551839464904,1
1064.949951,1071.47998,1059.319946,1069.300049,4277130000,0.002503252287563429,1
1072.310059,1093.189941,1072.310059,1093.079956,4460030000,0.022238759852521106,0
1091.859985,1096.420044,1087.400024,1093.01001,4394770000,-6.398982948696563e-05,1
1096.040039,1105.369995,1093.810059,1098.51001,4286700000,0.005031975873670103,0
1098.310059,1101.969971,1084.900024,1087.23999,4160250000,-0.010259369416214859,1
1087.589966,1097.790039,1085.329956,1093.47998,3792610000,0.005739294044914578,1
1094.130005,1113.689941,1094.130005,1109.300049,4565850000,0.01446763478925317,1
1109.219971,1110.52002,1102.189941,1110.319946,3824070000,0.0009194058910566572,0
1109.439941,1111.099976,1102.699951,1109.800049,4293340000,-0.00046824071014228696,0
1106.439941,1106.439941,1088.400024,1094.900024,4178030000,-0.013425864427944245,0
1094.660034,1094.660034,1086.810059,1091.380005,3751230000,-0.003214922753531746,1
1094.859985,1112.380005,1094.859985,1106.23999,3827920000,0.013615775377889605,0
1105.829956,1107.560059,1097.630005,1105.650024,3700820000,-0.0005333074245490455,1
1106.48999,1111.180054,1104.75,1110.630005,3036350000,0.0045041205552398544,0
1105.469971,1105.469971,1083.73999,1091.48999,2362910000,-0.01723347551734833,1
1091.069946,1097.23999,1086.25,1095.630005,3895520000,0.0037929940154557418,1
1098.890015,1112.280029,1098.890015,1108.859985,4249310000,0.012075226070501932,1
1109.030029,1115.579956,1105.290039,1109.23999,3941340000,0.00034269881242043887,0
1110.589966,1117.280029,1098.73999,1099.920044,4810030000,-0.008402100613051355,1
1100.430054,1119.130005,1096.52002,1105.97998,5781140000,0.005509433192945945,0
1105.52002,1110.719971,1100.829956,1103.25,4103360000,-0.002468381028018274,0
1103.040039,1103.040039,1088.609985,1091.939941,4748030000,-0.010251583050079227,1
1091.069946,1097.040039,1085.890015,1095.949951,4115410000,0.0036723723067841885,1
1098.689941,1106.25,1098.689941,1102.349976,3996490000,0.0058397055396191,1
1103.959961,1108.5,1101.339966,1106.410034,3791090000,0.003683093471578136,1
1107.839966,1114.76001,1107.839966,1114.109985,4548490000,0.006959400912302405,0
1114.109985,1114.109985,1105.349976,1107.930054,5045100000,-0.005546966711729162,1
1108.609985,1116.209961,1107.959961,1109.180054,4829820000,0.0011282300678523427,0
1106.359985,1106.359985,1095.880005,1096.079956,7615070000,-0.011810614473959813,1
1097.859985,1103.73999,1093.880005,1102.469971,6325890000,0.005829880352268724,1
1105.310059,1117.680054,1105.310059,1114.050049,3977340000,0.010503758201682478,1
1114.51001,1120.27002,1114.51001,1118.02002,3641130000,0.003563548157969665,1
1118.839966,1121.579956,1116.0,1120.589966,3166870000,0.0022986583013067108,1
1121.079956,1126.47998,1121.079956,1126.47998,1267710000,0.005256172354482835,1
1127.530029,1130.380005,1123.51001,1127.780029,2716400000,0.0011540808741226094,0
1128.550049,1130.380005,1126.079956,1126.199951,2491020000,-0.0014010515875165774,1
1125.530029,1126.420044,1121.939941,1126.420044,2277300000,0.00019542977231035152,0
1126.599976,1127.640015,1114.810059,1115.099976,2076990000,-0.010049597448391956,1
1116.560059,1133.869995,1116.560059,1132.98999,3991400000,0.01604341707922341,1
1132.660034,1136.630005,1129.660034,1136.52002,2491020000,0.0031156762470601063,1
1135.709961,1139.189941,1133.949951,1137.140015,4972660000,0.0005455205267743679,1
1136.27002,1142.459961,1131.319946,1141.689941,5270680000,0.004001201206520033,1
1140.52002,1145.390015,1136.219971,1144.97998,4389590000,0.0028817272377106296,1
1145.959961,1149.73999,1142.02002,1146.97998,4255780000,0.001746755432352698,0
1143.810059,1143.810059,1131.77002,1136.219971,4716160000,-0.009381165484684484,1
1137.310059,1148.400024,1133.180054,1145.680054,4170360000,0.008325925649479649,1
1145.680054,1150.410034,1143.800049,1148.459961,3915200000,0.0024264252400085784,0
1147.719971,1147.77002,1131.390015,1136.030029,4758730000,-0.010823130472199405,1
1136.030029,1150.449951,1135.77002,1150.22998,4724830000,0.012499626451335732,0
1147.949951,1147.949951,1129.25,1138.040039,4810560000,-0.010597829314099472,0
1138.680054,1141.579956,1114.839966,1116.47998,6874290000,-0.01894490374780211,0
1115.48999,1115.48999,1090.180054,1091.76001,6208650000,-0.022140988143826923,1
1092.400024,1102.969971,1092.400024,1096.780029,4481390000,0.004598097525114531,0
1095.800049,1103.689941,1089.859985,1092.170044,4731910000,-0.004203199254278256,1
1091.939941,1099.51001,1083.109985,1097.5,5319120000,0.004880152160628315,0
1096.930054,1100.219971,1078.459961,1084.530029,5452400000,-0.01181774123006829,0
1087.609985,1096.449951,1071.589966,1073.869995,5412850000,-0.009829173665047541,1
1073.890015,1089.380005,1073.890015,1089.189941,4077610000,0.014266108627050356,1
1090.050049,1104.72998,1087.959961,1103.319946,4749540000,0.012972948489615277,0
1100.670044,1102.719971,1093.969971,1097.280029,4285450000,-0.005474311437853818,0
1097.25,1097.25,1062.780029,1063.109985,5859690000,-0.03114067794630382,1
1064.119995,1067.130005,1044.5,1066.189941,6438900000,0.0028971188714779217,0
1065.51001,1071.199951,1056.51001,1056.73999,4089820000,-0.0088632903356195,1
1060.060059,1079.280029,1060.060059,1070.52002,5114260000,0.013040132984841302,0
1069.680054,1073.670044,1059.339966,1068.130005,4251450000,-0.0022325738476146606,1
1067.099976,1080.040039,1060.589966,1078.469971,4400870000,0.009680437729113311,0
1075.949951,1077.810059,1062.969971,1075.51001,4160680000,-0.0027445928765688077,1
1079.130005,1095.670044,1079.130005,1094.869995,4080770000,0.018000748314746184,1
1096.140015,1101.030029,1094.719971,1099.51001,4259230000,0.004237959777133149,1
1099.030029,1108.23999,1097.47998,1106.75,3878620000,0.0065847422344067486,1
1105.48999,1112.420044,1100.800049,1109.170044,3944280000,0.0021866220917099444,0
1110.0,1112.290039,1105.380005,1108.01001,3814440000,-0.0010458576719368784,0
1107.48999,1108.579956,1092.180054,1094.599976,4521050000,-0.01210280943219999,1
